"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count" "Condition"
"GO:0072659" "protein localization to plasma membrane" "12/151" "281/18570" 3.29909962813351e-06 0.00791454000789228 0.00753931083439773 "LDLRAP1/PREPL/BCL2L1/SLC9A3R2/STX4/TSPAN14/ARHGEF16/RILPL1/STXBP1/EHD2/EHD1/SLC9A3R1" 12 "PIPD_4"
"GO:0031669" "cellular response to nutrient levels" "14/264" "211/18570" 2.06890619556542e-06 0.006150858119416 0.00586480461542914 "NUAK2/DSC2/TRIM24/RRAGC/GLUL/FLCN/ATG14/BMT2/TSC1/CDKN2B/MTMR3/ZFYVE1/ULK1/JMY" 14 "PIPD_6"
"GO:0022613" "ribonucleoprotein complex biogenesis" "106/810" "437/18570" 1.05797401411447e-49 4.45618654745014e-46 4.16507664504012e-46 "RRP12/GEMIN2/EXOSC8/CDC73/EXOSC1/TFB1M/GAR1/ZNHIT6/DDX27/DDX21/EXOSC5/KRI1/GNL3L/NAF1/TENT4B/TGS1/MDN1/TFB2M/WDR74/RPL26L1/MRPL1/GTF3A/RPUSD2/RPF1/NVL/NOP58/URB1/SRSF1/DKC1/BMS1/DDX20/BUD23/RPS7/GCFC2/RCL1/MCTS1/MTREX/NOL10/LAS1L/NOLC1/AATF/GEMIN5/METTL16/EBNA1BP2/DCAF13/WDR12/DDX10/UTP15/TBL3/MPHOSPH10/WDR18/LSM4/GEMIN6/RUVBL1/DDX49/HSP90AB1/DHX30/RRP15/MRPL36/KRR1/NHP2/POP5/MRPS2/PELP1/HSP90AA1/SUV39H1/SNU13/RPL35/ABCE1/NOP14/PTGES3/HEATR1/RPP40/USP39/FTSJ3/EXOSC9/PRPF19/PUF60/WDR46/NAT10/MRPS7/EMG1/TSR1/SNRPD3/PRMT5/DDX18/RUVBL2/PES1/SNRPC/UTP4/C1QBP/NOP56/SNRPF/NLE1/NOL11/SF3A3/SNRPD1/BOP1/UTP20/NOC4L/IMP4/NGDN/PA2G4/DHX37/NOC2L/RAN" 106 "PIPD_8"
"GO:0042254" "ribosome biogenesis" "82/810" "301/18570" 1.46129857646312e-42 3.07749480203134e-39 2.87645088209057e-39 "RRP12/EXOSC8/EXOSC1/TFB1M/GAR1/ZNHIT6/DDX27/DDX21/EXOSC5/KRI1/GNL3L/NAF1/TENT4B/MDN1/TFB2M/WDR74/RPL26L1/MRPL1/GTF3A/RPUSD2/RPF1/NVL/NOP58/URB1/DKC1/BMS1/BUD23/RPS7/RCL1/MTREX/NOL10/LAS1L/NOLC1/AATF/METTL16/EBNA1BP2/DCAF13/WDR12/DDX10/UTP15/TBL3/MPHOSPH10/WDR18/DDX49/DHX30/RRP15/MRPL36/KRR1/NHP2/POP5/MRPS2/PELP1/SUV39H1/SNU13/RPL35/ABCE1/NOP14/HEATR1/RPP40/FTSJ3/EXOSC9/WDR46/NAT10/MRPS7/EMG1/TSR1/DDX18/PES1/UTP4/C1QBP/NOP56/NLE1/NOL11/BOP1/UTP20/NOC4L/IMP4/NGDN/PA2G4/DHX37/NOC2L/RAN" 82 "PIPD_8"
"GO:0016072" "rRNA metabolic process" "75/810" "261/18570" 9.54068540648859e-41 1.339512231071e-37 1.25200573404447e-37 "RRP12/EXOSC8/EXOSC1/TFB1M/GAR1/ZNHIT6/DDX27/DDX21/EXOSC5/KRI1/NAF1/TENT4B/MDN1/TFB2M/WDR74/MRPL1/GTF3A/RPUSD2/RPF1/NVL/NOP58/URB1/DKC1/BMS1/BUD23/GTF3C6/RPS7/RCL1/MTREX/NOL10/LAS1L/NOLC1/POLR1E/METTL16/EBNA1BP2/DCAF13/WDR12/DDX10/UTP15/TBL3/MPHOSPH10/WDR18/DDX11/DDX49/RRP15/KRR1/NHP2/POP5/PELP1/SUV39H1/SNU13/RPL35/NOP14/HEATR1/RPP40/FTSJ3/EXOSC9/WDR46/NAT10/EMG1/TSR1/DDX18/PES1/TCOF1/UTP4/NOP56/NOL11/BOP1/UTP20/NOC4L/IMP4/NGDN/NCL/PA2G4/DHX37" 75 "PIPD_8"
"GO:0006364" "rRNA processing" "69/810" "223/18570" 7.38975185226916e-40 7.78140870043943e-37 7.27307155986491e-37 "RRP12/EXOSC8/EXOSC1/TFB1M/GAR1/ZNHIT6/DDX27/DDX21/EXOSC5/KRI1/NAF1/TENT4B/MDN1/TFB2M/WDR74/MRPL1/RPUSD2/RPF1/NVL/NOP58/URB1/DKC1/BMS1/BUD23/RPS7/RCL1/MTREX/NOL10/LAS1L/NOLC1/METTL16/EBNA1BP2/DCAF13/WDR12/DDX10/UTP15/TBL3/MPHOSPH10/WDR18/DDX49/RRP15/KRR1/NHP2/POP5/PELP1/SUV39H1/SNU13/RPL35/NOP14/HEATR1/RPP40/FTSJ3/EXOSC9/WDR46/NAT10/EMG1/TSR1/DDX18/PES1/UTP4/NOP56/NOL11/BOP1/UTP20/NOC4L/IMP4/NGDN/PA2G4/DHX37" 69 "PIPD_8"
"GO:0034470" "ncRNA processing" "92/810" "421/18570" 4.33006610198688e-39 3.64764768431374e-36 3.40935730977493e-36 "RRP12/EXOSC8/FTSJ1/EXOSC1/TFB1M/GAR1/ZNHIT6/DDX27/DDX21/INTS12/ALKBH1/EXOSC5/KRI1/NAF1/TENT4B/ELP1/RPP21/INTS6L/CTU2/MDN1/INTS10/TFB2M/OSGEP/ALKBH8/WDR74/GTPBP3/TRMT1/MRPL1/TRIT1/RPUSD2/RPF1/QTRT1/NVL/RPP14/NOP58/URB1/DKC1/BMS1/BUD23/RPS7/TERT/SSB/RCL1/MTREX/NOL10/LAS1L/NOLC1/TRMU/METTL16/EBNA1BP2/DCAF13/WDR12/DDX10/UTP15/TBL3/MPHOSPH10/WDR18/WDR4/DDX49/RRP15/DUS3L/KRR1/NHP2/POP5/PELP1/SUV39H1/SNU13/RPL35/NOP14/HEATR1/RPP40/FTSJ3/EXOSC9/ZMPSTE24/WDR46/NAT10/SRRT/EMG1/TSR1/DDX18/PES1/UTP4/NOP56/NOL11/ELAC2/BOP1/UTP20/NOC4L/IMP4/NGDN/PA2G4/DHX37" 92 "PIPD_8"
"GO:0006260" "DNA replication" "64/810" "280/18570" 1.51097456754482e-28 1.06070414641646e-25 9.91411382915373e-26 "DTD1/CCDC88A/ATF1/THOC1/DNAJA3/DDX21/NFIA/OBI1/RFC4/CHRAC1/SET/DNAJC2/WDHD1/GINS3/CCNE2/CDC7/RFWD3/ACTR5/ORC6/RFC3/RNASEH2A/FBXO5/CHAF1B/PCNA/NASP/MCM5/ORC1/MCMBP/CDC45/WDR18/RAD51/CDC6/DDX11/POLE/STOML2/MCM3/FAM111B/MCM7/POLE3/CHAF1A/RUVBL1/ORC5/MCM4/RFC5/MCM10/TONSL/POLD2/DONSON/UCHL5/DSCC1/TIPIN/ZMPSTE24/POLE4/GMNN/POLE2/RRM2/RECQL4/RUVBL2/GINS1/RFC2/POLA2/FEN1/ALYREF/GINS2" 64 "PIPD_8"
"GO:0006261" "DNA-templated DNA replication" "46/810" "159/18570" 1.72967223929e-25 1.04076849598421e-22 9.72778071420242e-23 "THOC1/DNAJA3/DDX21/RFC4/WDHD1/GINS3/CCNE2/CDC7/RFWD3/ORC6/RFC3/FBXO5/PCNA/MCM5/ORC1/MCMBP/CDC45/WDR18/RAD51/CDC6/DDX11/POLE/STOML2/MCM3/MCM7/POLE3/ORC5/MCM4/RFC5/MCM10/TONSL/POLD2/DONSON/DSCC1/TIPIN/ZMPSTE24/POLE4/GMNN/POLE2/RECQL4/GINS1/RFC2/POLA2/FEN1/ALYREF/GINS2" 46 "PIPD_8"
"GO:0006403" "RNA localization" "42/810" "195/18570" 4.24800172917085e-18 2.23657291040845e-15 2.09046400882881e-15 "XPO5/NUP58/THOC1/CHTOP/ZNHIT6/AGFG1/NAF1/AHCTF1/ALKBH5/EIF5AL1/SARNP/NOP58/SRSF1/NUP155/DKC1/DHX36/POM121/SSB/SLBP/NUP153/NUP205/TCP1/RUVBL1/CCT8/CCT2/NHP2/CCT4/NUP98/EIF5A/RUVBL2/NUP93/CCT3/NUP35/CCT7/KPNB1/DDX39A/NUP188/NUP85/CCT5/ALYREF/CCT6A/RAN" 42 "PIPD_8"
"GO:0071897" "DNA biosynthetic process" "40/810" "188/18570" 4.23071666314611e-17 1.97997539835238e-14 1.85062927721245e-14 "MAPKAPK5/GAR1/GNL3L/NAF1/TENT4B/USP10/RFC4/CHRAC1/DNAJC2/NVL/DKC1/GINS3/TERT/RFC3/PCNA/POLE/POLE3/TCP1/CCT8/HSP90AB1/CCT2/RFC5/NHP2/HSP90AA1/POLD2/PTGES3/DSCC1/CCT4/POLE4/NAT10/TELO2/POLE2/GINS1/CCT3/CCT7/RFC2/TFDP1/CCT5/CCT6A/GINS2" 40 "PIPD_8"
"GO:0051052" "regulation of DNA metabolic process" "65/810" "472/18570" 1.41370225417126e-16 5.95451389456933e-14 5.56552255852684e-14 "PARG/CCDC88A/RBBP8/MAPKAPK5/ERCC8/ATF1/THOC1/OBI1/AUNIP/GNL3L/NAF1/TENT4B/RFC4/SHLD3/FIGNL1/CHRAC1/USP1/DNAJC2/NVL/DKC1/DHX36/SLF1/GINS3/CDC7/FANCB/ACTR5/RFC3/FBXO5/PCNA/RAD51/CDC6/MBD3/DDX11/STOML2/POLE3/TCP1/FUS/RUVBL1/CCT8/ORC5/HSP90AB1/CCT2/RFC5/HSP90AA1/TRIM28/DONSON/PTGES3/UCHL5/DSCC1/CCT4/TIPIN/ZMPSTE24/NAT10/GMNN/PRMT5/RUVBL2/GINS1/CCT3/CCT7/RFC2/TFDP1/CCT5/ALYREF/CCT6A/GINS2" 65 "PIPD_8"
"GO:1904874" "positive regulation of telomerase RNA localization to Cajal body" "13/810" "15/18570" 1.82549106559424e-16 6.98997124389358e-14 6.53333644528465e-14 "NAF1/DKC1/TCP1/RUVBL1/CCT8/CCT2/NHP2/CCT4/RUVBL2/CCT3/CCT7/CCT5/CCT6A" 13 "PIPD_8"
"GO:2000573" "positive regulation of DNA biosynthetic process" "24/810" "73/18570" 2.5072492070498e-15 8.80044471674479e-13 8.22553687225109e-13 "MAPKAPK5/NAF1/RFC4/NVL/DKC1/GINS3/RFC3/PCNA/TCP1/CCT8/HSP90AB1/CCT2/RFC5/HSP90AA1/PTGES3/DSCC1/CCT4/GINS1/CCT3/CCT7/RFC2/CCT5/CCT6A/GINS2" 24 "PIPD_8"
"GO:1904872" "regulation of telomerase RNA localization to Cajal body" "13/810" "18/18570" 1.31847446074988e-14 4.27185725282961e-12 3.99278905522636e-12 "NAF1/DKC1/TCP1/RUVBL1/CCT8/CCT2/NHP2/CCT4/RUVBL2/CCT3/CCT7/CCT5/CCT6A" 13 "PIPD_8"
"GO:0042273" "ribosomal large subunit biogenesis" "23/810" "72/18570" 1.94531559233378e-14 5.85262091064992e-12 5.47028595137469e-12 "ZNHIT6/MDN1/WDR74/RPL26L1/MRPL1/GTF3A/RPF1/NVL/URB1/LAS1L/EBNA1BP2/WDR12/DHX30/RRP15/NHP2/SNU13/RPL35/FTSJ3/DDX18/PES1/NLE1/BOP1/NOC2L" 23 "PIPD_8"
"GO:2000278" "regulation of DNA biosynthetic process" "29/810" "119/18570" 2.20067908073677e-14 6.17950685870885e-12 5.77581737681089e-12 "MAPKAPK5/GNL3L/NAF1/TENT4B/RFC4/DNAJC2/NVL/DKC1/GINS3/RFC3/PCNA/TCP1/CCT8/HSP90AB1/CCT2/RFC5/HSP90AA1/PTGES3/DSCC1/CCT4/NAT10/GINS1/CCT3/CCT7/RFC2/TFDP1/CCT5/CCT6A/GINS2" 29 "PIPD_8"
"GO:0010833" "telomere maintenance via telomere lengthening" "24/810" "81/18570" 3.50196902728795e-14 8.44252579151211e-12 7.89099976514602e-12 "MAPKAPK5/GAR1/GNL3L/NAF1/TENT4B/DKC1/DHX36/TERT/DCLRE1B/RAD51/TCP1/CCT8/HSP90AB1/CCT2/NHP2/HSP90AA1/PTGES3/CCT4/NAT10/TELO2/CCT3/CCT7/CCT5/CCT6A" 24 "PIPD_8"
"GO:0090670" "RNA localization to Cajal body" "13/810" "19/18570" 4.00879667213301e-14 8.44252579151211e-12 7.89099976514602e-12 "NAF1/DKC1/TCP1/RUVBL1/CCT8/CCT2/NHP2/CCT4/RUVBL2/CCT3/CCT7/CCT5/CCT6A" 13 "PIPD_8"
"GO:0090671" "telomerase RNA localization to Cajal body" "13/810" "19/18570" 4.00879667213301e-14 8.44252579151211e-12 7.89099976514602e-12 "NAF1/DKC1/TCP1/RUVBL1/CCT8/CCT2/NHP2/CCT4/RUVBL2/CCT3/CCT7/CCT5/CCT6A" 13 "PIPD_8"
"GO:0090672" "telomerase RNA localization" "13/810" "19/18570" 4.00879667213301e-14 8.44252579151211e-12 7.89099976514602e-12 "NAF1/DKC1/TCP1/RUVBL1/CCT8/CCT2/NHP2/CCT4/RUVBL2/CCT3/CCT7/CCT5/CCT6A" 13 "PIPD_8"
"GO:0090685" "RNA localization to nucleus" "13/810" "19/18570" 4.00879667213301e-14 8.44252579151211e-12 7.89099976514602e-12 "NAF1/DKC1/TCP1/RUVBL1/CCT8/CCT2/NHP2/CCT4/RUVBL2/CCT3/CCT7/CCT5/CCT6A" 13 "PIPD_8"
"GO:0006397" "mRNA processing" "62/810" "491/18570" 4.33271734289463e-14 8.69019307060581e-12 8.12248765033881e-12 "SRSF4/BCAS2/CWC27/GEMIN2/CDC73/THOC1/FIP1L1/HNRNPLL/PPIE/TENT4B/RBM28/RALY/CPSF2/TGS1/RBM15/RNPS1/PRPF38A/ALKBH5/MTPAP/RBM17/SRSF1/DHX36/DDX20/PNN/DHX35/GCFC2/MTREX/SLBP/GEMIN5/SNRNP40/METTL16/TCERG1/LSM4/GEMIN6/U2AF2/SNRNP25/SRSF2/MAGOHB/SNU13/SYNCRIP/RAVER1/MAGOH/PDE12/USP39/PRPF19/PUF60/PRPF4/SRRT/NUP98/RBM14/SNRPD3/PRMT5/SNRPA1/SNRPC/C1QBP/SNRPF/SF3A3/SNRPD1/DDX39A/ALYREF/CSTF2/NCL" 62 "PIPD_8"
"GO:0000375" "RNA splicing, via transesterification reactions" "48/810" "318/18570" 4.65535953734645e-14 8.91289744150147e-12 8.33064338261996e-12 "SRSF4/BCAS2/CWC27/GEMIN2/PPIE/RALY/TGS1/RBM15/RNPS1/PRPF38A/RBM17/SRSF1/DDX20/PNN/DHX35/GCFC2/MTREX/GEMIN5/SNRNP40/METTL16/MPHOSPH10/LSM4/GEMIN6/U2AF2/SNRNP25/SRSF2/MAGOHB/SNU13/SYNCRIP/RAVER1/MAGOH/USP39/PRPF19/PUF60/PRPF4/NUP98/RBM14/SNRPD3/PRMT5/SNRPA1/SNRPC/C1QBP/SNRPF/SF3A3/SNRPD1/DDX39A/ALYREF/NCL" 48 "PIPD_8"
"GO:0032508" "DNA duplex unwinding" "25/810" "90/18570" 5.35672527687468e-14 9.80979428965051e-12 9.16894852883813e-12 "GTF2F2/SUPV3L1/CHD1/RFC4/ASCC3/RAD54B/DHX36/GINS3/RFC3/MCM5/CDC45/RAD51/DDX11/MCM3/MCM7/RUVBL1/MCM4/RFC5/MCM8/DSCC1/RECQL4/RUVBL2/GINS1/RFC2/GINS2" 25 "PIPD_8"
"GO:0000723" "telomere maintenance" "30/810" "132/18570" 5.81525586873376e-14 1.02057740496277e-11 9.53906006537906e-12 "MAPKAPK5/GAR1/GNL3L/NAF1/TENT4B/SMC6/DKC1/DHX36/CCNE2/TERT/DCLRE1B/PCNA/RAD51/TCP1/XRCC3/CCT8/HSP90AB1/CCT2/NHP2/HSP90AA1/PTGES3/CCT4/NAT10/TELO2/RECQL4/CCT3/CCT7/FEN1/CCT5/CCT6A" 30 "PIPD_8"
"GO:0000377" "RNA splicing, via transesterification reactions with bulged adenosine as nucleophile" "47/810" "314/18570" 1.1825320236331e-13 1.91570187828563e-11 1.79055456210033e-11 "SRSF4/BCAS2/CWC27/GEMIN2/PPIE/RALY/TGS1/RBM15/RNPS1/PRPF38A/RBM17/SRSF1/DDX20/PNN/DHX35/GCFC2/MTREX/GEMIN5/SNRNP40/METTL16/LSM4/GEMIN6/U2AF2/SNRNP25/SRSF2/MAGOHB/SNU13/SYNCRIP/RAVER1/MAGOH/USP39/PRPF19/PUF60/PRPF4/NUP98/RBM14/SNRPD3/PRMT5/SNRPA1/SNRPC/C1QBP/SNRPF/SF3A3/SNRPD1/DDX39A/ALYREF/NCL" 47 "PIPD_8"
"GO:0000398" "mRNA splicing, via spliceosome" "47/810" "314/18570" 1.1825320236331e-13 1.91570187828563e-11 1.79055456210033e-11 "SRSF4/BCAS2/CWC27/GEMIN2/PPIE/RALY/TGS1/RBM15/RNPS1/PRPF38A/RBM17/SRSF1/DDX20/PNN/DHX35/GCFC2/MTREX/GEMIN5/SNRNP40/METTL16/LSM4/GEMIN6/U2AF2/SNRNP25/SRSF2/MAGOHB/SNU13/SYNCRIP/RAVER1/MAGOH/USP39/PRPF19/PUF60/PRPF4/NUP98/RBM14/SNRPD3/PRMT5/SNRPA1/SNRPC/C1QBP/SNRPF/SF3A3/SNRPD1/DDX39A/ALYREF/NCL" 47 "PIPD_8"
"GO:0008380" "RNA splicing" "56/810" "429/18570" 1.92941464107907e-13 3.00988684008334e-11 2.8132595546338e-11 "SRSF4/BCAS2/CWC27/GEMIN2/THOC1/TAF15/HNRNPLL/PPIE/RBM28/RALY/TGS1/RBM15/RNPS1/PRPF38A/RBM17/SRSF1/DDX20/PNN/DHX35/GCFC2/MTREX/ILDR2/GEMIN5/SNRNP40/METTL16/MPHOSPH10/TCERG1/PRMT1/LSM4/GEMIN6/U2AF2/FUS/SNRNP25/SRSF2/MAGOHB/SNU13/SYNCRIP/RAVER1/MAGOH/USP39/PRPF19/PUF60/PRPF4/NUP98/RBM14/SNRPD3/PRMT5/SNRPA1/SNRPC/C1QBP/SNRPF/SF3A3/SNRPD1/DDX39A/ALYREF/NCL" 56 "PIPD_8"
"GO:0071103" "DNA conformation change" "26/810" "103/18570" 2.00399691898396e-13 3.01458393670015e-11 2.81764980338346e-11 "GTF2F2/SUPV3L1/CHD1/RFC4/ASCC3/TOP3A/RAD54B/DHX36/GINS3/RFC3/MCM5/CDC45/RAD51/DDX11/MCM3/MCM7/RUVBL1/MCM4/RFC5/MCM8/DSCC1/RECQL4/RUVBL2/GINS1/RFC2/GINS2" 26 "PIPD_8"
"GO:0032392" "DNA geometric change" "25/810" "96/18570" 2.70308652297334e-13 3.88857428872035e-11 3.63454486924929e-11 "GTF2F2/SUPV3L1/CHD1/RFC4/ASCC3/RAD54B/DHX36/GINS3/RFC3/MCM5/CDC45/RAD51/DDX11/MCM3/MCM7/RUVBL1/MCM4/RFC5/MCM8/DSCC1/RECQL4/RUVBL2/GINS1/RFC2/GINS2" 25 "PIPD_8"
"GO:0000460" "maturation of 5.8S rRNA" "16/810" "35/18570" 2.76963980678088e-13 3.88857428872035e-11 3.63454486924929e-11 "EXOSC8/KRI1/RPF1/URB1/RCL1/MTREX/LAS1L/WDR12/RRP15/NOP14/RPP40/FTSJ3/EXOSC9/PES1/BOP1/UTP20" 16 "PIPD_8"
"GO:0007004" "telomere maintenance via telomerase" "21/810" "69/18570" 7.80427369051793e-13 1.0603742188536e-10 9.91103008575113e-11 "MAPKAPK5/GAR1/GNL3L/NAF1/TENT4B/DKC1/TERT/TCP1/CCT8/HSP90AB1/CCT2/NHP2/HSP90AA1/PTGES3/CCT4/NAT10/TELO2/CCT3/CCT7/CCT5/CCT6A" 21 "PIPD_8"
"GO:0022616" "DNA strand elongation" "16/810" "37/18570" 8.09174396554935e-13 1.06507579946543e-10 9.95497448393242e-11 "RFC4/ACTR5/TERT/RFC3/DCLRE1B/PCNA/POLE/MCM3/MCM7/POLE3/RUVBL1/MCM4/POLD2/UCHL5/RUVBL2/GINS1" 16 "PIPD_8"
"GO:0006399" "tRNA metabolic process" "34/810" "185/18570" 8.72327602582713e-13 1.0854239251729e-10 1.0145162893354e-10 "DTD1/LARS1/EXOSC8/FTSJ1/NARS2/PRORSD1P/ALKBH1/PSTK/ELP1/RPP21/CTU2/OSGEP/ALKBH8/GTPBP3/TRMT1/AARSD1/TRIT1/QTRT1/RPP14/GTF3C6/SSB/LARS2/TRMU/FARSB/QRSL1/HARS1/WDR4/DUS3L/POP5/VARS1/RPP40/EXOSC9/NAT10/ELAC2" 34 "PIPD_8"
"GO:0030490" "maturation of SSU-rRNA" "18/810" "49/18570" 8.76173158971479e-13 1.0854239251729e-10 1.0145162893354e-10 "KRI1/BMS1/RCL1/NOL10/DCAF13/TBL3/SNU13/NOP14/HEATR1/RPP40/WDR46/NAT10/TSR1/UTP4/NOL11/UTP20/NGDN/DHX37" 18 "PIPD_8"
"GO:0006278" "RNA-templated DNA biosynthetic process" "21/810" "70/18570" 1.06972454216831e-12 1.2873370776037e-10 1.20323903389759e-10 "MAPKAPK5/GAR1/GNL3L/NAF1/TENT4B/DKC1/TERT/TCP1/CCT8/HSP90AB1/CCT2/NHP2/HSP90AA1/PTGES3/CCT4/NAT10/TELO2/CCT3/CCT7/CCT5/CCT6A" 21 "PIPD_8"
"GO:1904816" "positive regulation of protein localization to chromosome, telomeric region" "10/810" "12/18570" 1.44009142346294e-12 1.68490696545164e-10 1.57483681981035e-10 "GNL3L/DKC1/TCP1/CCT8/CCT2/CCT4/CCT3/CCT7/CCT5/CCT6A" 10 "PIPD_8"
"GO:0000470" "maturation of LSU-rRNA" "14/810" "28/18570" 1.83485808076046e-12 2.08876276653056e-10 1.95230987824868e-10 "ZNHIT6/MRPL1/RPF1/URB1/LAS1L/WDR12/RRP15/NHP2/SNU13/RPL35/FTSJ3/DDX18/PES1/BOP1" 14 "PIPD_8"
"GO:0042274" "ribosomal small subunit biogenesis" "21/810" "72/18570" 1.97424287117895e-12 2.18829236142256e-10 2.04533748980866e-10 "KRI1/BMS1/RPS7/RCL1/NOL10/DCAF13/TBL3/SNU13/NOP14/HEATR1/RPP40/WDR46/NAT10/MRPS7/EMG1/TSR1/UTP4/NOL11/UTP20/NGDN/DHX37" 21 "PIPD_8"
"GO:1904851" "positive regulation of establishment of protein localization to telomere" "9/810" "10/18570" 5.264124558387e-12 5.68525452305796e-10 5.31385313046353e-10 "DKC1/TCP1/CCT8/CCT2/CCT4/CCT3/CCT7/CCT5/CCT6A" 9 "PIPD_8"
"GO:0000462" "maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" "15/810" "36/18570" 8.18770802338088e-12 8.62165654862006e-10 8.05842842301171e-10 "KRI1/BMS1/RCL1/NOL10/DCAF13/TBL3/NOP14/HEATR1/RPP40/WDR46/TSR1/UTP4/UTP20/NGDN/DHX37" 15 "PIPD_8"
"GO:0006275" "regulation of DNA replication" "27/810" "131/18570" 1.23172993176492e-11 1.26537718843753e-09 1.1827137213866e-09 "CCDC88A/ATF1/OBI1/RFC4/CHRAC1/GINS3/CDC7/ACTR5/RFC3/FBXO5/PCNA/CDC6/STOML2/POLE3/RUVBL1/ORC5/RFC5/DONSON/UCHL5/DSCC1/TIPIN/ZMPSTE24/GMNN/RUVBL2/GINS1/RFC2/GINS2" 27 "PIPD_8"
"GO:0032200" "telomere organization" "30/810" "162/18570" 1.58001098780167e-11 1.58452530490967e-09 1.48101280560858e-09 "MAPKAPK5/GAR1/GNL3L/NAF1/TENT4B/SMC6/DKC1/DHX36/CCNE2/TERT/DCLRE1B/PCNA/RAD51/TCP1/XRCC3/CCT8/HSP90AB1/CCT2/NHP2/HSP90AA1/PTGES3/CCT4/NAT10/TELO2/RECQL4/CCT3/CCT7/FEN1/CCT5/CCT6A" 30 "PIPD_8"
"GO:1904814" "regulation of protein localization to chromosome, telomeric region" "10/810" "14/18570" 2.01644174775916e-11 1.9751750329213e-09 1.84614250590435e-09 "GNL3L/DKC1/TCP1/CCT8/CCT2/CCT4/CCT3/CCT7/CCT5/CCT6A" 10 "PIPD_8"
"GO:0009451" "RNA modification" "30/810" "165/18570" 2.55705138821387e-11 2.447795556172e-09 2.28788808419136e-09 "FTSJ1/TFB1M/GAR1/ALKBH1/NAF1/ELP1/TGS1/CTU2/RBM15/TFB2M/OSGEP/ALKBH8/GTPBP3/TRMT1/ALKBH5/TRIT1/RPUSD2/QTRT1/DKC1/BUD23/SSB/TRMU/METTL16/PUS7L/WDR4/DUS3L/NHP2/FTSJ3/NAT10/EMG1" 30 "PIPD_8"
"GO:0070203" "regulation of establishment of protein localization to telomere" "9/810" "11/18570" 2.7828581355628e-11 2.49391456744479e-09 2.33099427256548e-09 "DKC1/TCP1/CCT8/CCT2/CCT4/CCT3/CCT7/CCT5/CCT6A" 9 "PIPD_8"
"GO:1904869" "regulation of protein localization to Cajal body" "9/810" "11/18570" 2.7828581355628e-11 2.49391456744479e-09 2.33099427256548e-09 "DKC1/TCP1/CCT8/CCT2/CCT4/CCT3/CCT7/CCT5/CCT6A" 9 "PIPD_8"
"GO:1904871" "positive regulation of protein localization to Cajal body" "9/810" "11/18570" 2.7828581355628e-11 2.49391456744479e-09 2.33099427256548e-09 "DKC1/TCP1/CCT8/CCT2/CCT4/CCT3/CCT7/CCT5/CCT6A" 9 "PIPD_8"
"GO:0071826" "ribonucleoprotein complex subunit organization" "33/810" "199/18570" 3.47183588917151e-11 3.046535992748e-09 2.84751452313628e-09 "GEMIN2/CDC73/KIF5B/ZNHIT6/NAF1/TGS1/MDN1/SRSF1/DDX20/GCFC2/MCTS1/GEMIN5/LSM4/GEMIN6/RUVBL1/HSP90AB1/DHX30/HSP90AA1/SNU13/PTGES3/USP39/PRPF19/PUF60/MRPS7/SNRPD3/PRMT5/RUVBL2/SNRPC/SNRPF/NLE1/SF3A3/SNRPD1/BOP1" 33 "PIPD_8"
"GO:0022618" "ribonucleoprotein complex assembly" "32/810" "191/18570" 5.22941048564708e-11 4.49515856439704e-09 4.20150273175512e-09 "GEMIN2/CDC73/ZNHIT6/NAF1/TGS1/MDN1/SRSF1/DDX20/GCFC2/MCTS1/GEMIN5/LSM4/GEMIN6/RUVBL1/HSP90AB1/DHX30/HSP90AA1/SNU13/PTGES3/USP39/PRPF19/PUF60/MRPS7/SNRPD3/PRMT5/RUVBL2/SNRPC/SNRPF/NLE1/SF3A3/SNRPD1/BOP1" 32 "PIPD_8"
"GO:0006271" "DNA strand elongation involved in DNA replication" "10/810" "15/18570" 5.8125611786957e-11 4.89650153693325e-09 4.57662711754145e-09 "RFC4/RFC3/PCNA/POLE/MCM3/MCM7/POLE3/MCM4/POLD2/GINS1" 10 "PIPD_8"
"GO:0000466" "maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" "12/810" "24/18570" 7.29891404160412e-11 6.02804430259541e-09 5.63424943562424e-09 "EXOSC8/KRI1/URB1/RCL1/WDR12/NOP14/RPP40/FTSJ3/EXOSC9/PES1/BOP1/UTP20" 12 "PIPD_8"
"GO:0051054" "positive regulation of DNA metabolic process" "38/810" "263/18570" 7.99169401912016e-11 6.47327215548733e-09 6.05039182824077e-09 "RBBP8/MAPKAPK5/ATF1/NAF1/RFC4/SHLD3/NVL/DKC1/DHX36/SLF1/GINS3/CDC7/FANCB/RFC3/PCNA/RAD51/DDX11/STOML2/TCP1/FUS/RUVBL1/CCT8/HSP90AB1/CCT2/RFC5/HSP90AA1/TRIM28/PTGES3/DSCC1/CCT4/RUVBL2/GINS1/CCT3/CCT7/RFC2/CCT5/CCT6A/GINS2" 38 "PIPD_8"
